id,name,address,lat,lon,stars,amenities,image_urls
B-02716,Grand Continent Malleshwaram A Sarovar Portico Affiliate Hotel,"No.18 & 19, 1st Cross, Bengaluru, Karnataka, India, 560003",12.994089,77.572464,3.0,Coffee Shop/Cafe|Laundry Facilities|Smoke-Complimentary Property|Towels|Banquet Facilities|Breakfast|Restaurant|Newspaper|Wifi|Parking|Parking|Wheelchair Accessible|Concierge|Luggage Storage|Multilingual Staff|Lockers Available,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-02716/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-02716/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-02716/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-02716/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-02716/4.jpg
B-16048,Dhruva Inn,"241,12th Block, 5th Cross, 2nd Stage, Nagarbhavi Main Rd,Naagarabhaavi, Bengaluru, Karnataka, India, 560072",12.961219,77.52584,3.0,Bar/Lounges|Coffee Shop/Cafe|Laundry Facilities|Laundry Facilities|Smoking Area|Towels|Restaurant|Newspaper|Wifi|Parking|Parking|Valet Parking|Elevator|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Concierge|Luggage Storage|Tours/Ticket Assistance|Safe Deposit Box|Business Center,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-16048/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-16048/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-16048/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-16048/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-16048/4.jpg
B-27662,Temple Tree Studios,"11/1, Alfred Street, Richmond Town, BANGALORE, India, 560025",12.961155,77.60454,3.0,,
B-07242,Juleo Hospitality LLP,"Canterbury Castles, Hennur Main Road, St Thomas Town, Doddaballapur, Karnataka, India, 560084",13.014348,77.62737,2.0,Smoke-Complimentary Property|Terrace|Restaurant|Entertainment Area|Firewood|Pool|Ropes Course|Television In Common Areas|Wifi|Bicycle Rental|No Accessible Shuttle|Parking|Parking|Elevator|Elevator|Elevator|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Playground|Front Desk|Luggage Storage|Conference Space|Meeting/Conference Facilities|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07242/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07242/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07242/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07242/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-07242/4.jpg
B-47297,Urban Escape,"529, 6th Cross Rd, 6th Block, Koramangala, Bengaluru, Karnataka 560095, Bangalore, Karnataka, India, 560095",12.938174,77.62505,4.0,24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47297/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47297/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47297/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47297/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47297/4.jpeg
B-87660,ABM Express Inn,"234, S C Road, Bangalore, Karnataka, India, 560009",12.97656,77.57572,3.0,Currency Exchange|Dry Cleaning|Food Delivery|Iron/Ironing Board|Laundry Facilities|Laundry Facilities|Laundry Facilities|Smoke-Complimentary Property|Smoking Area|Non-Smoking Rooms|Individually-Wrapped Food Options|Restaurant|Room Service|Wifi|Wifi|Wifi|Wifi|Parking|Parking|Elevator|Family Room|Concierge|Front Desk|Housekeeping|Luggage Storage|Tours|Fire Extinguishers|First Aid Kit|Cashless Payment Service|Invoice Provided,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-87660/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-87660/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-87660/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-87660/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-87660/4.jpg
B-30948,The Lounge,"# 16,A.V.Road,Near S.N.Travels,Kalasipalya, BANGALORE, India, 560002",12.96,77.55,,,
B-32271,Merivian Lets,"No. 1/1, 3rd Cross, Keethi Layout, (Opp. Adidas Showroom), Kammnahalli Main Road, BANGALORE, India, 560084",13.02,77.63,2.0,,
B-30642,GRAND VIEW INN HOTEL,"CMR Main Rd, Bengaluru, KA, India, 560043",13.021868,77.64001,2.0,Laundry Facilities|Laundry Facilities|No Accessible Shuttle|Parking|Parking|Wheelchair Accessible|Luggage Storage,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-30642/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-30642/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-30642/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-30642/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-30642/4.jpg
B-90138,Narayana Comforts,"9/9  B.B. Road N H 7 Yelahanka, BANGALORE, Karnataka, India, 560064",13.1,77.6,1.0,,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-90138/0.jpeg
B-52787,"""Super Townhouse MG Road,Bangalore""","Ashley, Park Road, Mahatma Gandhi Rd, Shivaji Nagar, Bangalore, Karnataka, India, 560025",12.972065,77.615555,3.0,Shower|Room Service|Housekeeping|Multilingual Staff|Cctv|Fire Safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-52787/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-52787/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-52787/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-52787/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-52787/4.jpg
B-90289,Nalapad's Hotel Bangalore International,"2A-2B Crescent Rd  Gandhi Nagar, Bengaluru, KA, India, 560001",12.984923,77.57916,3.0,Banquet Facilities|Breakfast|No Accessible Shuttle|Wheelchair Accessible|Business Center,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-90289/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-90289/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-90289/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-90289/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-90289/4.jpg
B-90503,Transit Living Hebbal,"No 105/3B, R & S Rivera, D Block, No. 403, Rachanahalli, Next to Manyata Tech Park Gate, BANGALORE, India, 560024",12.964014,77.58391,4.0,,
B-46585,The Altruist Business Stays Manyata Tech Park,"Thanisandra Main Rd, Bengaluru, KA, India, 560045",13.045898,77.62631,3.0,Handrails In Stairways|Smoking Area|Smoking Area|Towels|Breakfast|Coffee/Tea|Restaurant|Restaurant|Snack Bar|Wifi|No Accessible Shuttle|Parking|Parking|Elevator|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Luggage Storage|Lockers Available,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46585/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46585/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46585/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46585/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46585/4.jpg
B-42652,Manyata INN,"Jakkur, Bengaluru, Karnataka , Bangalore, Karnataka, India, 560064",13.06113,77.622284,2.0,Laundry Facilities|Restaurant|Room Service|Parking|Elevator|Housekeeping|Cctv|Fire Safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-42652/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-42652/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-42652/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-42652/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-42652/4.jpeg
B-10122,Felix Inn Boutique Hotel - Bengaluru Airport,"Rashi Orchid, Bengaluru North Bengaluru, KA, India, 562157",13.191087,77.63449,2.0,Laundry Facilities|Laundry Facilities|Newspapers|Smoke-Complimentary Property|Restaurant|Water Dispenser|Television In Common Areas|Accessible Airport Shuttle|Airport Transportation|Parking|Parking|Parking|Parking|Shuttle Service|Elevator|Elevator|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Luggage Storage|Reception Hall|Tours/Ticket Assistance|Lockers Available,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-10122/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-10122/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-10122/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-10122/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-10122/4.jpg
B-55016,"The Zuri Whitefield, Bangalore","Rajpalya Hoodi, ITPL Road , Whitefield, Bengaluru, Karnataka, India, 560048",12.990226,77.72328,5.0,Bar/Lounges|Coffee Shop/Cafe|Gift Shops Or Newsstand|Hair Salon|Health Club|Laundry Facilities|Laundry Facilities|Rooftop Terrace|Smoking Area|Banquet Facilities|Breakfast|Restaurant|Water Sports|Ballroom|Newspaper|Pool|Sauna|Spa|Spa|Spa|Steam Room|Swimming Pool|Wifi|Accessible Airport Shuttle|Parking|Elevator|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Concierge|Express Check-Out|Limo Or Town Car Service Available|Luggage Storage|Porter/Bellhop|Reception Hall|Tours/Ticket Assistance|Safe Deposit Box|Business Center|Conference Space,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55016/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55016/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55016/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55016/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55016/4.jpg
B-45468,Hotel O Emara Boutique Hotel Nearby Koramangala Forum Mall,"No-133, Emara Boutique Hotel, 2nd Cross, 7th Block,Koramangala (Forum Mall), Bangalore South, Bangalore, Bangalore, Karnataka, India, 560030",12.93675,77.61456,3.0,Air Conditioner|Housekeeping,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-45468/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-45468/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-45468/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-45468/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-45468/4.jpg
B-37022,Collection O 30119 Regalia,"16, 9Th B Main Road, Kalyan Nagar, Banaswadi, Bengaluru, India, 560043",13.01488,77.64774,3.0,,
B-74629,PK Suites inn,"Vidyanagar East, Razaakpalya Rd Uttanahalli Near Vidyanikethana School 562157 Bengaluru  IN, Vidyanagar East, Razaakpalya Rd, Bengaluru, India, 562157",13.15868,77.6471,3.0,Restaurant|Tv|Wifi|Elevator|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74629/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74629/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74629/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74629/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74629/4.jpg
B-93514,Symphony Suites Comforts,"24, Doddamma Layout, Pai Layout, Hulimavu, 24, Bangalore, Karnataka, India, 560076",12.8788595,77.59902,2.0,Smoke-Complimentary Property|Non-Smoking Rooms|Wifi|Wifi|Wifi|Family Room|Front Desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93514/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93514/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93514/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93514/3.jpg
B-37487,FabHotel Emirates Suites,"Haralur Main Rd, above Pluspoint Mall, PWD Quarters, 1st Sector, HSR Layout, Bengaluru, India, 560103",12.916331,77.66794,3.0,Smoking Area|Smoking Area|Breakfast|Upper Floors Accessible By Stairs Only|Wheelchair Accessible|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-37487/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-37487/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-37487/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-37487/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-37487/4.jpg
B-01332,Urban Drift by Urban Hotels,"21 RKH 1st Main Rd  RK Hegde Nagar, Bengaluru, KA, India, 560077",13.072861,77.628654,3.0,Laundry Facilities|Smoking Area|Towels|Breakfast|Wifi|No Accessible Shuttle|Parking|Parking|Wheelchair Accessible|Concierge|Luggage Storage|Tours/Ticket Assistance,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-01332/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-01332/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-01332/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-01332/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-01332/4.jpg
B-91779,Casa Cottage,"No: 2, Clapham Street, Richmond Town, Bengaluru, Karnataka, India, 560025",12.964363,77.60426,3.0,Coffee Shop/Cafe|Laundry Facilities|Laundry Facilities|Library|Smoking Area|Smoking Area|Terrace|Coffee/Tea|Water Sports|Computer Station|Fitness Center|Newspaper|Wifi|Wired Internet|Area Shuttle|Parking|Valet Parking|Bicycle|Wheelchair Accessible|Wheelchair Accessible|Babysitting Or Childcare|Supervised Childcare/Activities (Surcharge)|Concierge|Express Check-Out|Limo Or Town Car Service Available|Luggage Storage|Multilingual Staff|Porter/Bellhop|Tours/Ticket Assistance|Safe Deposit Box|Conference Space,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-91779/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-91779/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-91779/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-91779/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-91779/4.jpg
B-94335,Parijatha Gateway,"26/4 & 5, Dr.Rajkumar Road, Rajajinagar, Bengaluru, Karnataka, India, 560055",13.014277,77.55407,3.0,Coffee Shop/Cafe|Laundry Facilities|Smoking Area|Banquet Facilities|Breakfast|Restaurant|Restaurant|Fitness Center|Newspaper|Wifi|Parking|Valet Parking|Elevator|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Limo Or Town Car Service Available|Luggage Storage|Tours/Ticket Assistance|Safe Deposit Box|Conference Space|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-94335/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-94335/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-94335/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-94335/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-94335/4.jpg
B-18220,Townhouse Bidadi Formerly Royal Garuda,"44, Hanumanth Nagar, Manchanayakanahalli Post, Near Kothi, Bangalore, Karnataka, India, 562109",12.942547,77.56258,4.0,Check-In|Dry Cleaning|Laundry Facilities|Smoke Alarms|Smoke-Complimentary Property|Room Service|Wifi|Wifi|Wifi|Airport Transportation|Pet Friendly|Front Desk|Housekeeping|Luggage Storage|Fire Extinguishers|First Aid Kit,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-18220/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-18220/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-18220/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-18220/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-18220/4.jpg
B-78414,Mels Regency Hotel,"No.24 Domlur Layout, 1st Main Road (Behind New Shanti Sagar), BANGALORE, India, 560071",12.9604645,77.63734,2.0,,
B-73692,The Silvertone by Redolive Leela Residency1 bhk,"6/2, Thanisandra Main Road Kannuru, Beng, aluru, Karnataka, India, Bengaluru, Karnataka, India, 560064",13.084566,77.64275,3.0,Smoking Area|Wifi|Parking|Elevator,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-73692/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-73692/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-73692/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-73692/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-73692/4.jpg
B-74303,Nandhini - Indiranagar Domlur,"210 A Cross 1st Main Domlur 2nd Stage  560071 New Delhi  India, 210 A Cross 1st Main Domlur 2nd Stage, New Delhi, India, 560071",12.9714,77.64111,3.0,,
B-83381,Hotel Edge,"No. 9,  Halcyon Complex,  2nd Floor,  St Mark's Rd,  Shanthala Nagar,  Ashok Nagar,  Bengaluru,  Karnataka, Bangalore, Karnataka, India, 560001",12.97067,77.60069,3.0,Air Conditioner|Laundry Facilities|Common Seating Area|Restaurant|Room Service|Tour/Sightseeing Desk|Airport Transportation|Parking|Shuttle Service|Elevator|Housekeeping|Cctv|Fire Safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83381/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83381/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83381/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83381/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-83381/4.jpeg
B-95639,Treebo Kings Orchid,"3rd Floor, No. 145, 150 Feet Ring Road, HSR Layout, Sector 5, Bengaluru, Karnataka, India, 560034",12.916574,77.63517,3.0,Laundry Facilities|Smoke-Complimentary Property|Terrace|Couples/Private Dining|Private Picnics|Wifi|No Accessible Shuttle|Parking|Parking|Wheelchair Accessible|Concierge|Luggage Storage|Lockers Available|Business Center,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95639/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95639/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95639/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95639/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95639/4.jpg
B-48594,Fabhotel Green Vista,"3rd Floor, 10, Katha No.2913, Rd, Bohra, Layout, Jyothi Nagar, Gottigere, Bangalore, India, 560083",12.858105,77.590225,3.0,Smoke-Complimentary Property|Breakfast|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-48594/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-48594/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-48594/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-48594/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-48594/4.jpg
B-15809,Lux Living Hotel,"114 ITPL Main Road, Kundalahalli Village, Bengaluru, Karnataka, India, 560037",12.962483,77.719376,2.0,Smoke-Complimentary Property|Restaurant|Steam Room|Wifi|Parking|Elevator|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-15809/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-15809/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-15809/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-15809/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-15809/4.jpg
B-75201,Royal Classio,"8 Hennur Main Road Kings Suites, Bengaluru, KA, India, 560043",13.033301,77.63895,2.0,Laundry Facilities|Smoke-Complimentary Property|Parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-75201/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-75201/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-75201/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-75201/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-75201/4.jpg
B-67498,Southernstar Bangalore,"40 2 Lavella Road Bangalore Ka, Bengaluru, Karnataka, India, 560001",12.97474,77.59947,3.0,Bar/Lounges|Coffee Shop/Cafe|Hair Salon|Laundry Facilities|Laundry Facilities|Smoke-Complimentary Property|Terrace|Banquet Facilities|Bbq Facilities|Breakfast|Restaurant|Snack Bar|Water Sports|Fitness Center|Game Room|Newspaper|Wifi|Wired Internet|Airport Transportation|Area Shuttle|Parking|Valet Parking|Elevator|Wheelchair Accessible|Concierge|Express Check-Out|Luggage Storage|Multilingual Staff|Porter/Bellhop|Tours/Ticket Assistance|Safe Deposit Box|Business Center|Conference Space|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-67498/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-67498/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-67498/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-67498/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-67498/4.jpg
B-44397,Sasthi Suites,"45, 4th Cross, Triveni Main Rd, K. N. Extension, Yeswanthpur, Bangalore, Karnataka, India, 560022",13.022897,77.55929,3.0,Check-In|Laundry Facilities|Private Check-In Checkout|Terrace|Work Desk|Electric Kettle|Face Masks|Fan|Shower|Toiletries|Non-Smoking Rooms|Room Service|Wifi|Wifi|Wifi|Elevator|Family Room|Front Desk|Housekeeping,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44397/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44397/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44397/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44397/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44397/4.jpg
B-95454,The Hiltton Suites,"428 Govindpura Main road Vyalikaval Soceity near manyata tech park, Bangalore, Karnataka, India, 560045",13.032507,77.62045,,24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95454/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95454/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95454/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95454/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-95454/4.jpeg
B-62521,Hotel The Shack,"Ramamurthi Nagar Main Rd, Bengaluru, KA, India, 560016",13.011518,77.67367,3.0,Bar/Lounges|Coffee Shop/Cafe|Electric Car Charging Station|Laundry Facilities|Laundry Facilities|Smoke-Complimentary Property|Wedding Services|Breakfast|Restaurant|Snack Bar|Water Sports|Wifi|Parking|Elevator|Wheelchair Accessible|Express Check-Out|Luggage Storage|Tours/Ticket Assistance|Business Center|Business Center|Meeting/Conference Facilities|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-62521/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-62521/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-62521/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-62521/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-62521/4.jpg
B-86855,Freshco Hotels,"206/1 Aksarasai Plaza Birla Circle, Kudulu Road, Bangalore, India, 560068",12.89413,77.6571,3.0,Wifi,
B-19719,The Royale Senate Race Course,"19/2 Crescent Road, Kumara Park East, Gandhi Nagar, Bengaluru, Karanataka, India, 560001",12.9854,77.57905,3.0,Bar/Lounges|Coffee Shop/Cafe|Laundry Facilities|Laundry Facilities|Rooftop Terrace|Smoke-Complimentary Property|Terrace|Banquet Facilities|Bbq Facilities|Breakfast|Restaurant|Water Sports|Newspaper|Wifi|Airport Transportation|Parking|Valet Parking|Wheelchair Accessible|Concierge|Express Check-Out|Luggage Storage|Tours/Ticket Assistance|Safe Deposit Box|Business Center|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-19719/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-19719/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-19719/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-19719/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-19719/4.jpg
B-63790,FabHotel Oriental Suites,"M.S. Towers, No. 39-40 Lady Curson Road Next To L& T Building, M.G. Road  Bengaluru  IN, M.S. Towers, No. 39-40 Lady Curson Road, Bengaluru, India",12.98359,77.60347,3.0,Restaurant|Tv|Wifi|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-63790/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-63790/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-63790/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-63790/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-63790/4.jpg
